respID,qID,profileID,altID,obsID,choice,time_sec_p1,ownhome,time_sec_p2,time_sec_p3,induction,heatingeff,carbon,oftencook,utility,yearOfBirth,gender,race,raceOther,education,income,zipcode,age_in_years,feedback,time_min_total,edu_level,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,number_of_burners
743,7,82,1,5943,0,136,1,475,362,Yes,Concerned,Neutral,often,electricity,1965,female,white,NA,degree_bs,under10,75243,58,NA,16.216666666666665,high_edu,Gas,1100,90,3
743,7,188,2,5943,0,136,1,475,362,Yes,Concerned,Neutral,often,electricity,1965,female,white,NA,degree_bs,under10,75243,58,NA,16.216666666666665,high_edu,Electric,900,90,4
743,7,21,3,5943,1,136,1,475,362,Yes,Concerned,Neutral,often,electricity,1965,female,white,NA,degree_bs,under10,75243,58,NA,16.216666666666665,high_edu,Induction,500,60,3
743,8,28,1,5944,0,136,1,475,362,Yes,Concerned,Neutral,often,electricity,1965,female,white,NA,degree_bs,under10,75243,58,NA,16.216666666666665,high_edu,Gas,1100,60,3
743,8,65,2,5944,0,136,1,475,362,Yes,Concerned,Neutral,often,electricity,1965,female,white,NA,degree_bs,under10,75243,58,NA,16.216666666666665,high_edu,Electric,1100,80,3
743,8,15,3,5944,1,136,1,475,362,Yes,Concerned,Neutral,often,electricity,1965,female,white,NA,degree_bs,under10,75243,58,NA,16.216666666666665,high_edu,Induction,1300,50,3
263,1,58,1,2097,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Gas,700,80,3
263,1,227,2,2097,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Electric,1100,50,5
263,1,198,3,2097,1,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Induction,1500,90,4
263,2,118,1,2098,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Gas,1100,50,4
263,2,242,2,2098,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Electric,900,60,5
263,2,72,3,2098,1,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Induction,1500,80,3
263,3,142,1,2099,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Gas,1500,60,4
263,3,119,2,2099,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Electric,1100,50,4
263,3,243,3,2099,1,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Induction,900,60,5
263,4,148,1,2100,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Gas,700,70,4
263,4,131,2,2100,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Electric,700,60,4
263,4,81,3,2100,1,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Induction,900,90,3
263,5,64,1,2101,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Gas,1100,80,3
263,5,248,2,2101,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Electric,1300,60,5
263,5,63,3,2101,1,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Induction,900,80,3
263,6,112,1,2102,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Gas,700,50,4
263,6,206,2,2102,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Electric,900,100,4
263,6,291,3,2102,1,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Induction,500,90,5
263,7,106,1,2103,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Gas,1500,100,3
263,7,218,2,2103,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Electric,500,50,5
263,7,210,3,2103,1,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Induction,1100,100,4
263,8,130,1,2104,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Gas,700,60,4
263,8,254,2,2104,0,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Electric,500,70,5
263,8,105,3,2104,1,35,1,227,149,Yes,Not_Bothered,Not_Bothered,often,electricity,1968,male,white,NA,degree_bs,inc_50to100,03867,55,NA,6.85,high_edu,Induction,1300,100,3
352,1,31,1,2809,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Gas,1300,60,3
352,1,71,2,2809,1,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Electric,1500,80,3
352,1,288,3,2809,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Induction,1500,80,5
352,2,94,1,2810,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Gas,700,100,3
352,2,287,2,2810,1,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Electric,1500,80,5
352,2,9,3,2810,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Induction,900,50,3
352,3,172,1,2811,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Gas,1100,80,4
352,3,215,2,2811,1,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Electric,1500,100,4
352,3,321,3,2811,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Induction,1300,100,5
352,4,262,1,2812,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Gas,1100,70,5
352,4,119,2,2812,1,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Electric,1100,50,4
352,4,204,3,2812,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Induction,700,100,4
352,5,217,1,2813,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Gas,500,50,5
352,5,257,2,2813,1,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Electric,700,70,5
352,5,108,3,2813,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Induction,1500,100,3
352,6,235,1,2814,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Gas,500,60,5
352,6,17,2,2814,1,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Electric,1500,50,3
352,6,63,3,2814,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Induction,900,80,3
352,7,187,1,2815,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Gas,900,90,4
352,7,47,2,2815,1,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Electric,1100,70,3
352,7,24,3,2815,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Induction,700,60,3
352,8,28,1,2816,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Gas,1100,60,3
352,8,80,2,2816,1,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Electric,900,90,3
352,8,108,3,2816,0,19,1,166,157,No,Neutral,Neutral,often,electricity,1960,male,white,NA,hs,inc_20to50,NA,63,"Hi, I've been cooking with electric ranges for the last 35 years and would not change for nothing including cost.",5.7,low_edu,Induction,1500,100,3
139,1,142,1,1105,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Gas,1500,60,4
139,1,293,2,1105,1,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Electric,700,90,5
139,1,33,3,1105,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Induction,1300,60,3
139,2,67,1,1106,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Gas,1300,80,3
139,2,290,2,1106,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Electric,500,90,5
139,2,189,3,1106,1,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Induction,900,90,4
139,3,142,1,1107,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Gas,1500,60,4
139,3,254,2,1107,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Electric,500,70,5
139,3,258,3,1107,1,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Induction,700,70,5
139,4,268,1,1108,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Gas,1500,70,5
139,4,8,2,1108,1,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Electric,900,50,3
139,4,120,3,1108,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Induction,1100,50,4
139,5,232,1,1109,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Gas,1500,50,5
139,5,47,2,1109,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Electric,1100,70,3
139,5,39,3,1109,1,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Induction,500,70,3
139,6,163,1,1110,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Gas,500,80,4
139,6,308,2,1110,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Electric,500,100,5
139,6,6,3,1110,1,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Induction,700,50,3
139,7,202,1,1111,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Gas,700,100,4
139,7,263,2,1111,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Electric,1100,70,5
139,7,258,3,1111,1,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Induction,700,70,5
139,8,262,1,1112,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Gas,1100,70,5
139,8,23,2,1112,0,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Electric,700,60,3
139,8,222,3,1112,1,25,1,392,72,No,Neutral,Neutral,sometimes,"electricity, gas",1983,female,white,NA,college_some,inc_20to50,01089,40,NA,8.15,low_edu,Induction,700,50,5
180,1,157,1,1433,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Gas,1300,70,4
180,1,200,2,1433,1,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Electric,500,100,4
180,1,51,3,1433,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Induction,1300,70,3
180,2,202,1,1434,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Gas,700,100,4
180,2,86,2,1434,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Electric,1300,90,3
180,2,222,3,1434,1,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Induction,700,50,5
180,3,187,1,1435,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Gas,900,90,4
180,3,86,2,1435,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Electric,1300,90,3
180,3,207,3,1435,1,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Induction,900,100,4
180,4,268,1,1436,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Gas,1500,70,5
180,4,287,2,1436,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Electric,1500,80,5
180,4,42,3,1436,1,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Induction,700,70,3
180,5,256,1,1437,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Gas,700,70,5
180,5,149,2,1437,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Electric,700,70,4
180,5,186,3,1437,1,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Induction,700,90,4
180,6,70,1,1438,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Gas,1500,80,3
180,6,38,2,1438,1,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Electric,500,70,3
180,6,270,3,1438,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Induction,1500,70,5
180,7,109,1,1439,1,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Gas,500,50,4
180,7,239,2,1439,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Electric,700,60,5
180,7,66,3,1439,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Induction,1100,80,3
180,8,16,1,1440,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Gas,1500,50,3
180,8,146,2,1440,0,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Electric,500,70,4
180,8,258,3,1440,1,18,1,225,95,not_aware,Not_Bothered,Neutral,sometimes,"electricity, gas",1960,female,white,NA,degree_bs,inc_50to100,89123,63,NA,5.633333333333334,high_edu,Induction,700,70,5
920,1,139,1,7353,1,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Gas,1300,60,4
920,1,302,2,7353,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Electric,1300,90,5
920,1,24,3,7353,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Induction,700,60,3
920,2,241,1,7354,1,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Gas,900,60,5
920,2,146,2,7354,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Electric,500,70,4
920,2,42,3,7354,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Induction,700,70,3
920,3,103,1,7355,1,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Gas,1300,100,3
920,3,176,2,7355,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Electric,1300,80,4
920,3,309,3,7355,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Induction,500,100,5
920,4,238,1,7356,1,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Gas,700,60,5
920,4,71,2,7356,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Electric,1500,80,3
920,4,75,3,7356,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Induction,500,90,3
920,5,211,1,7357,1,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Gas,1300,100,4
920,5,299,2,7357,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Electric,1100,90,5
920,5,153,3,7357,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Induction,900,70,4
920,6,184,1,7358,1,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Gas,700,90,4
920,6,239,2,7358,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Electric,700,60,5
920,6,3,3,7358,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Induction,500,50,3
920,7,217,1,7359,1,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Gas,500,50,5
920,7,86,2,7359,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Electric,1300,90,3
920,7,198,3,7359,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Induction,1500,90,4
920,8,187,1,7360,1,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Gas,900,90,4
920,8,125,2,7360,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Electric,1500,50,4
920,8,222,3,7360,0,23,1,110,89,not_aware,Concerned,Neutral,often,electricity,1962,female,black,NA,degree_bs,inc_above100,19701,61,NA,3.7,high_edu,Induction,700,50,5
701,1,46,1,5601,1,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Gas,1100,70,3
701,1,35,2,5601,0,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Electric,1500,60,3
701,1,84,3,5601,0,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Induction,1100,90,3
701,2,259,1,5602,0,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Gas,900,70,5
701,2,128,2,5602,0,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Electric,500,60,4
701,2,111,3,5602,1,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Induction,500,50,4
701,3,160,1,5603,0,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Gas,1500,70,4
701,3,56,2,5603,1,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Electric,500,80,3
701,3,48,3,5603,0,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Induction,1100,70,3
701,4,163,1,5604,1,16,1,185,43,No,Not_Bothered,Not_Bothered,often,electricity,1993,female,white,NA,college_some,inc_50to100,64151,30,NA,4.066666666666666,low_edu,Gas,500,80,4
